iteration,seed,final_objective_value,n_iter_opt,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9
100,100,9.495410144637265e-06,277,1.0095871475423095,0.027106878774324182,7.178547946462316e-08,1.0621046071953633e-08,3.3663817571304494e-12,0.4007839663866033,0.843421206985629,0.7724704487323729,-0.5390601616878432,0.04487363401729938
101,101,9.89582556997086e-06,242,1.0110393713024446,0.027054318860471098,2.57913297678188e-08,9.766592478184982e-09,2.5022142163107214e-12,0.6129888723824971,0.07201867036851281,0.9742372476405371,-0.4688245914255418,0.20494053709983467
102,102,0.0010229866364023072,501,5.617386703287056,0.0006157012024770179,4.5398757048246304e-05,2.5973075199228798e-08,4.286196853002112e-12,0.5385022599309229,-0.34798621033857946,0.9555411446949348,-0.27430866375007684,-0.12405404606947887
103,103,3.6711360309451553e-06,28,1.0156260021850139,0.026606485258492442,3.318029039409758e-06,1.6399401334987884e-08,6.4076014085211505e-12,0.1993271221207189,0.6519639687165047,0.24042965869334254,-0.44421733485264114,0.4045896279863317
104,104,0.0006074481824918744,501,2.945359716344522,0.017889088727285524,1.9218821063489232e-07,2.1525877942236692e-08,2.2377234052262076e-11,0.9935029286050823,0.8136110642708528,0.2022937241623052,0.9870357677808683,-0.5765363825176526
105,105,9.067534422225662e-06,283,0.9779857298366277,0.02717220971534575,2.0995330178444626e-08,1.007515710667566e-08,2.772547275250442e-12,0.6654127877162788,0.9518960266307923,-0.6536106095655936,-0.2609590569098838,0.038668969559199184
106,106,9.469795254171179e-06,28,0.6608369529611259,0.030100539664416316,8.107876467934814e-06,1.3378045499534062e-09,5.162385192159923e-13,0.44750323575895223,0.26686490953136616,-0.1575970580059184,-0.10606471472920043,-0.7379926748853869
107,107,1.268868371576566e-05,501,0.9907234948226777,0.027280008476159762,8.113754097529754e-07,9.169026949827513e-09,2.634816281444829e-12,0.9243331465696554,0.6992236182745573,-0.38063343997391375,-0.4447988977061744,0.3855354717543419
108,108,4.205591024697847e-05,501,1.3844768311823061,0.025242212559410445,8.839471126961441e-07,6.13117201990155e-09,6.288824003648316e-13,0.46005253395934836,0.5083992257302271,0.7251774124237214,-0.5454270055318782,-0.3894970114548262
109,109,2.770815264539459e-05,501,1.1651468767538862,0.026320819123926004,1.132988424756982e-08,6.694694669556422e-09,1.1887851918117562e-13,0.4081394043148483,0.17114134594763736,0.3506002912100102,-0.19959436138708953,-0.42593167951316163
110,110,1.462710837756059e-05,501,0.9721387151786781,0.027652474579850886,2.247931713782276e-06,7.274424692701128e-09,1.837733572614467e-12,0.8800859183613319,0.8772243767782572,-0.3937898694178297,-0.13464585073683238,0.45472888129065236
111,111,1.643674830531657e-05,501,1.1406459290021236,0.026415378160234624,9.293944086712412e-07,9.880027165026691e-09,2.186690714693635e-12,0.5439315761705119,0.47368486986280955,0.7179121652537406,-0.9408974409862143,0.771445496014648
112,112,0.0007623072022594739,501,5.2042870582832075,1.0019131927403535e-05,4.959553087644555e-05,3.500527674076157e-08,3.0386075443805533e-13,0.762118151954237,0.4708913259829883,0.9508050464484904,-0.9748386533435333,0.25285189576760003
113,113,9.630523102745832e-06,305,0.0446996631826314,0.03432789557327932,1.4923617723473712e-05,9.480215846696333e-10,6.595691414220979e-13,-0.5047718930736846,0.9701098902274199,-0.07147432894136807,0.5241615901672686,0.12526044473846615
114,114,8.415781474815618e-06,240,0.9415423766412901,0.027320292953836665,3.288362487292536e-08,1.1029425447731186e-08,3.659800797204594e-12,0.4176472924726204,0.4091534340882384,0.39949192934630096,-0.3962704747341177,0.8497407780819912
115,115,7.945893744888364e-06,31,0.010758393325305184,0.034279476632007734,1.6933406613169484e-05,6.236985613084315e-09,2.7010934717598747e-12,-0.2858177453796948,0.3620444790380773,-0.637906901007666,0.9440629362710142,-0.28781274397834933
116,116,3.500318571900485e-05,501,1.1134928882438002,0.02733202804696518,4.531782623240272e-06,1.0067413846525894e-11,3.2343219176818255e-12,0.6643848664809405,0.6666367284238441,-0.5310315347816799,0.9300031517124617,-0.6308571452456412
117,117,7.922162340549643e-06,28,0.9176128709077818,0.027375986129943665,8.140145945209495e-08,1.1027137154957272e-08,3.5236195543094095e-12,0.33738097696533237,0.5317698100247825,0.9894194218141644,-0.28053305737728546,0.5898958238587424
118,118,9.792438544492662e-06,35,0.0161645269311484,0.03425852945148007,1.58290450014279e-05,2.2258194452179468e-09,4.162420751574855e-13,0.5061831776291831,0.8827490425286312,-0.6799042853595252,0.059394344559906984,0.9467541045178096
119,119,8.221816341883838e-06,21,0.06863598740432783,0.03359762555761354,1.374577751678184e-05,1.0490063670196902e-10,1.191000415232993e-12,0.015491673864577615,0.39230353853515343,-0.5996810963698979,-0.045185455994583595,0.3192601344834486
120,120,9.424432200440328e-06,64,0.7576397007584037,0.029097668086027657,5.802210795482766e-06,2.91227204571961e-09,3.0514147614218435e-13,0.49395587594993157,0.23834535800208068,-0.03291980322091688,-0.16252197734316096,-0.2366536479211403
121,121,9.783371420435675e-06,76,0.012085458213524565,0.033727118179339606,1.2552701261125166e-05,2.8239833926556613e-09,2.7366318624476946e-12,-0.3596319636414112,0.11257002957727089,-0.656797088876394,-0.18367743162167383,0.3281602328140566
122,122,7.3648877857254105e-06,27,0.45837605768955003,0.03140439500621432,1.1469520371392452e-05,2.9046981424231306e-09,2.487006596465154e-12,0.13115672251904678,0.4430106922790602,-0.23259054056024447,0.1878636127550469,-0.1650405324784235
123,123,1.9943322956816775e-05,501,1.0451747629519326,0.02710246233991413,1.5336818520146501e-06,5.875658590893955e-09,1.083876729685737e-14,0.4375276605781772,0.9994871169616341,-0.6136656946254049,-0.5351123015198983,-0.9451781910649023
124,124,9.48187734884926e-06,40,0.5300260665982817,0.030522446419382433,8.779175990573365e-06,3.775320150042539e-10,1.0056131940458223e-12,0.5711301651975991,0.2096926035687251,-0.1671113928947184,-0.6376353834653175,-0.33255017909701134
125,125,8.950355990946866e-06,285,0.9180749387722018,0.02754844223516363,1.3344927484173823e-07,1.1965830798170973e-08,4.16135092737439e-12,0.18266017561653247,0.6142262330563223,0.034618701181333186,-0.11081344421301687,0.9406244198392543
126,126,9.90866632446483e-06,497,0.9994536075834631,0.02709918336728039,1.984357020462831e-08,9.840659985993868e-09,2.5700350710812e-12,0.8937625752156293,0.1685558210840551,-0.866953132745487,-0.1771968019264656,0.8464122421416634
127,127,9.836124380990102e-06,279,1.0077667849791672,0.027126889136072207,1.589078652499829e-07,9.747601308646859e-09,2.5905430833490673e-12,0.8913659645898935,0.25975349003981024,-0.6458003352376901,-0.2539478955217252,0.5915875549091101
128,128,9.814723409368644e-06,71,0.7057752583213431,0.029640901126099264,7.548046072936279e-06,6.850071185665701e-10,1.2815351411676343e-12,0.26606071671428977,0.5037713103651631,-0.9552282841567682,-0.5016851038921284,-0.05083732593786214
129,129,2.85068142683088e-05,501,1.2215774781172,0.02604188516921837,1.4887513700737084e-07,6.577600903578893e-09,9.705429427071086e-14,0.8203172352419558,0.20749376991310148,0.8804820715147261,-0.9076041898402365,-0.41275962566550806
130,130,9.64524909600479e-06,272,0.9948845564112613,0.02723043030918993,4.73779385157631e-08,1.0696242895702363e-08,3.233579304255123e-12,0.011268595101651568,0.49693653006953376,0.03466153174646815,-0.043058187125047054,0.50627219187145
131,131,1.752694671820802e-05,501,0.9975514943254361,0.02743518524855968,2.206927248053412e-06,5.4686535507389325e-09,1.0560333070930046e-14,0.9994490979091469,0.12702758379449916,-0.36916042734031435,-0.9601532814131635,-0.11903521039391105
132,132,0.0003894212910498376,501,2.6598219961403258,0.017324155728253847,9.891420747262872e-06,1.9510762811313343e-09,1.1608719001164625e-11,0.30843944267411183,0.35347513950149045,0.08175550945598176,0.22753204373237046,-0.2652700046111261
133,133,1.3449531960252826e-05,501,0.8755641928149156,0.02851925258389619,5.024999568676278e-06,2.896526825806621e-09,6.8043367850482e-13,0.5432436711168973,0.593016680125386,-0.32498078323221263,-0.18497686378218306,-0.236655488597115
134,134,2.677676527793353e-05,501,1.1978128977171358,0.02620172793046599,1.0001003132496805e-08,6.659207638910664e-09,2.1555105601905313e-14,0.9137715428802939,0.35186639502491124,0.9711952563209336,-0.7311396457622419,-0.71348496177839
135,135,9.213131142604412e-06,42,0.22473784875986252,0.03298535856273081,1.3370490886623899e-05,4.968168572923185e-10,7.128335250173219e-13,0.0596849563950478,0.9620510166195599,-0.37892314804146215,0.11929696574305412,0.8690978154619451
136,136,4.483527966791007e-05,501,1.2948386637287472,0.026281385851440128,2.4776106603811745e-06,1.8834639217552468e-09,2.5279375640112796e-12,0.8069791573977302,0.6798103159654287,-0.048141766583143855,-0.6670064380396662,-0.49741420093484895
137,137,1.5108492425564028e-05,501,0.6299541013694755,0.02944589400110536,5.340583848378904e-06,3.999695318284471e-09,1.003776167455592e-14,0.7191950371325659,0.7810266745454855,-0.37401789702358534,-0.44441992041771294,-0.9831983561917006
138,138,9.545673401955179e-06,105,1.009097134237009,0.027066447348651847,9.85663483111154e-08,1.0001410972448134e-08,2.6867231690699897e-12,0.006391502845217813,0.4680774345202657,0.2972611583686711,-0.9748132328248491,0.37720712660292155
139,139,9.735624684220117e-06,316,1.0135913865378967,0.027057747248856987,2.0822869286651287e-08,9.851375525752072e-09,2.587592410400691e-12,0.11057834615210724,0.709432128050776,0.9830381877876136,-0.532735198967399,0.5671623177428151
140,140,5.399406681709759e-05,501,1.5699920666863847,0.023344239785451477,7.487063551831965e-06,1.3807291003412005e-08,2.0363956788805886e-12,0.5884113584513565,0.5542031543436696,0.6401174570177348,-0.11331292779636148,0.3157345923037412
141,141,6.690301125678804e-06,25,0.09361163062355797,0.03358234078727187,1.4104217488289066e-05,8.666509310529451e-10,6.423756957575731e-13,0.1492159916931494,0.4375430497844229,-0.3635461228886064,0.4955868550884238,0.36034134254626493
142,142,8.090711606029631e-06,29,0.1337328152226385,0.0335353429077291,1.441859974237353e-05,1.3245944556181868e-09,4.957459928868382e-13,0.08289173628800407,0.44469551576010974,-0.21077012491584407,0.8875555743670386,0.6454342372463677
143,143,2.0985450050059865e-05,501,1.0339800984465572,0.02739819991967132,2.891262298741425e-06,3.9965402333832005e-09,7.828514470547167e-13,0.18162288947598487,0.7202016371727604,-0.9802498200255186,-0.08523747634217034,-0.8842715100896372
144,144,4.823104089439716e-05,501,1.2697501999638992,0.02652025332752348,3.4851506950329675e-06,1.6988518141060126e-11,3.6020226912926695e-12,0.956993933853061,0.6543409213797727,-0.17842682548544148,0.031666849556849286,-0.9572384740876231
145,145,9.50189286588938e-06,84,0.5876804068483912,0.030861747562258676,1.1066799605984272e-05,3.0537057382928115e-09,2.5841814078410635e-12,0.714921303246576,0.006092207519181325,-0.9502396772438038,0.6084347541558066,-0.6444835687282349
146,146,9.629115235986124e-06,139,0.8611835576066067,0.028195124026048547,3.007748154987752e-06,6.205487011619595e-09,9.5425972308892e-13,0.23168756547186026,0.4630365370116078,-0.08715558747346654,-0.0879273599677917,0.22585232232367777
147,147,7.62814485285053e-05,501,1.5800305542479562,0.024570033444555883,1.0560331423831505e-08,2.245817781429564e-09,3.1508338214036946e-12,0.296100224645975,0.41255042541316594,0.744742157845203,-0.6246409674026707,-0.9721622741175796
148,148,0.0002156201471410803,501,2.976792998128718,0.014276254127140054,2.3564271848136294e-05,2.1530258629551125e-08,1.1053394609880866e-12,0.91757884075447,0.3574291102608404,0.044475719712166205,-0.049037971496049194,0.028733834070512977
149,149,1.555066494588217e-05,501,0.9617269732920861,0.02771799317510717,2.9178200453838254e-06,4.989530370913169e-09,1.1096284043603605e-14,0.988710696553664,0.5884717463447176,-0.42222249067222084,-0.20851845702288216,-0.9873298666241805
150,150,2.7850531919185066e-05,501,1.0098477096790595,0.027990793751937675,5.630114926482307e-06,3.6054482162900596e-10,3.0177838642736076e-12,0.9125792751308316,0.7017471589055935,-0.5594763950043139,0.4184690413439896,-0.3694730704069797
151,151,9.406689523311121e-06,118,0.9759834071589337,0.027219742128831628,9.41586123264844e-08,9.815768286358525e-09,2.5493522497800188e-12,0.2879203727202494,0.7528901624445881,-0.5568596328559644,-0.8901719032112922,0.8072025188471791
152,152,0.0003197510901752029,501,2.369294116956981,0.020822867597296135,1.0832274469290286e-07,1.2285526361012186e-08,1.5545176927031676e-11,0.08206435541029786,0.9245793843856138,0.7024837325771706,0.6034642127974497,-0.4678188871595268
153,153,4.031438314586135e-05,501,1.0643691071442485,0.02733557786584645,4.1582505160649184e-06,1.1373684327806217e-11,3.641859150199589e-12,0.14969995505115619,0.725257641389349,-0.2372786512276363,0.9359252376795517,-0.3549344626248976
154,154,1.8242770030827285e-05,501,1.0235557541233706,0.027322153255281603,2.115867114683862e-06,5.440583297092111e-09,1.0256037423566526e-14,0.21028588470963305,0.9010720154290256,-0.917860661629971,-0.6929345792757905,-0.016458910049804154
155,155,5.688480942550725e-06,27,0.01648500531126855,0.03387994483708083,1.442099268839258e-05,1.1533247787437419e-09,3.665000981156748e-13,0.2489789057016596,0.08879817123438916,-0.5173264422122829,0.5084888177153775,0.5787275009788815
156,156,9.944716926812848e-06,219,1.0316803977933628,0.02690994754944741,4.1612956654476206e-07,1.0294085596717089e-08,2.7644389868492872e-12,0.7499795751175901,0.2708473514225281,0.8926738130704286,-0.3500069036071979,0.703175808012672
157,157,9.943725289910041e-06,215,0.9434302608422793,0.02750752634854638,1.1450508014018312e-06,8.32361516544307e-09,1.8335649679398565e-12,0.3237152487735141,0.5774242991716545,-0.9144689246655235,-0.24749710478489056,0.9868954258327332
158,158,9.905760666350953e-06,187,0.010068859448278714,0.03370531912513169,1.3393212486877483e-05,1.0005146834256922e-11,6.467040218788387e-13,-0.9985088965369547,0.9985154373586129,-0.8915300529101452,-0.9995999128121016,0.258985678687031
159,159,6.478016236597855e-06,26,0.011566847387636402,0.033810626592602165,1.391525022637966e-05,2.2063896892805418e-10,8.861142604095572e-13,0.22810365320188392,0.5878619243706675,-0.3410919043091674,0.04216158608978665,0.04931867105383314
160,160,9.909721101297765e-06,42,0.0375771369530262,0.03391366363689834,1.3000498494962856e-05,2.2421194522301273e-09,2.3846044161313684e-12,-0.3373411847483718,0.8852552552283562,-0.6978400519895623,-0.17142349083047617,0.04082491048160211
161,161,2.586378140045672e-05,501,1.1673856396346927,0.026285736960884487,1.0000395219212817e-08,6.770861969711008e-09,2.8772465391884626e-14,0.0698288322005598,0.5845554593421576,0.8036395470896622,-0.9239154735530072,0.32256518850240085
162,162,9.307739150833492e-06,26,0.28414891713015783,0.03229354169165358,1.1886485051914112e-05,4.404942076879689e-10,3.439895261877632e-13,0.07035227268239899,0.4158370716188732,-0.4449102677972612,0.7093105850453734,-0.12137446222209458
163,163,9.058185468175703e-05,501,1.5953787207638457,0.024310706962970104,1.5232067828142602e-08,3.6192070424283625e-11,5.381020842923321e-12,0.7629211650663944,0.4399276951863289,0.8002732085968114,-0.17421987378933815,-0.34231742528575043
164,164,1.3119254118542938e-05,501,0.9066732123028957,0.028065204558367998,3.5038395489798538e-06,4.727007750216123e-09,5.731263861246029e-14,0.905371082688195,0.719574610571212,-0.2628106760425122,-0.3019432955256114,0.2643336183308387
165,165,9.81184133223113e-06,215,0.9336950519787534,0.027806885850051314,2.168513525490789e-06,7.444663554341929e-09,1.6945394690648392e-12,0.332521570927422,0.5116392301064834,-0.2509777964241725,-0.08139313428679713,0.7824909793070114
166,166,9.73958995701078e-06,44,0.5504650998258924,0.031068659146263264,1.1750920538046063e-05,4.02610279489218e-09,3.0359448767052777e-12,0.5110690567708928,0.057970681588806736,-0.111097504162748,0.41444578011538585,-0.5694725044444997
167,167,3.717376107900139e-05,501,1.139218018983281,0.027288423185682916,4.694011770064205e-06,1.2726236487352657e-11,3.0431609263736726e-12,0.3314371070950562,0.6913754956538708,-0.6133846266047572,0.23877493091889826,-0.8854110154097415
168,168,3.559630363939382e-05,501,1.2552302701322167,0.025942816235264107,2.0457605566386133e-08,5.700885363131739e-09,8.975052163530539e-13,0.29573273724121785,0.8892731838106447,0.8933310925653757,-0.655078797035002,-0.7543935191842661
169,169,5.64391602626897e-05,501,1.3640075358397186,0.025827464159705316,2.195681949606222e-06,4.81617336732769e-10,3.858885610354839e-12,0.03414093778970641,0.4269580140374456,-0.3749371160993683,-0.927109052713926,-0.09155211642494415
170,170,8.230545908039015e-06,130,0.22248261062572688,0.03238163098825205,1.1469878491445663e-05,1.4661589345463184e-10,1.3811109427015285e-14,0.05061053624844393,0.3395841990631319,-0.7987553570068777,-0.10399339558577875,-0.922397475794165
171,171,1.0253097867862304e-05,501,1.0188856766917085,0.027047878149269622,1.2035152138032438e-08,9.676306597955938e-09,2.453223386564191e-12,0.10617417280099983,0.7002278882894456,-0.19796386301643926,-0.7721260954013653,0.15187210953972058
172,172,5.41726729626088e-06,33,0.33617670982909165,0.03225064377663253,1.2460551551170636e-05,1.3177506481839973e-09,5.317794380506933e-13,0.9572820320233179,0.3167633390608809,-0.09800249717699061,0.229058773394747,-0.01948716998117117
173,173,4.086403482755006e-05,501,0.7949330557765304,0.028775608863296033,5.828468132932503e-06,2.676458768384579e-11,3.2287155820652298e-12,0.47693691914854985,0.7531595619412861,-0.3666383305528322,0.964971855417123,-0.8399584577891569
174,174,9.391840823979089e-06,33,0.04803920641154262,0.03410829270142281,1.4669757607518597e-05,1.5123069249187973e-09,1.662979611799969e-14,-0.9072372244376543,0.34174562016761956,-0.47665357427058935,0.2650082719844823,0.637810386429328
175,175,8.91912214492102e-06,33,0.015293854621009373,0.03366030378356455,1.34040369059382e-05,1.649174483789505e-10,5.011160036604512e-13,0.026710517180377313,0.30932487526738783,-0.2868466590463894,0.5325745320167493,0.039921002627960375
176,176,9.614460145031866e-06,65,0.2963692367046047,0.031262240222475084,6.673798412245077e-06,7.214690126502482e-09,3.191033448378015e-12,0.5320550354029264,0.10444661185974606,-0.1108060283730759,-0.298480212172409,0.4348523998167229
177,177,3.935369560168442e-05,501,1.1249311365510593,0.027126007470682,4.056594008162055e-06,1.0991856144368733e-11,3.569965136138674e-12,0.9584175841380252,0.1076719989842711,-0.5040106579707697,0.3427113072366376,-0.28236374640658557
178,178,9.085461509622283e-06,43,0.5346728309663179,0.030890965527637777,9.734819695575813e-06,1.892470515906934e-11,7.015733282563139e-13,0.42387305802814657,0.8281342622789168,-0.05870299281302292,-0.9771431062538869,-0.39247680484103237
179,179,0.0002566917884773902,501,4.635715206735154,1.1800844672472297e-05,6.58256253129943e-05,7.362129977965965e-08,2.3820409117101683e-11,0.4526632786276275,-0.6443900352980426,0.10171088100404807,-0.8135437845954111,0.4628221224440439
180,180,9.147800046622085e-06,129,0.4550817332986983,0.029642274925123776,1.9962914413021154e-08,1.857375422684492e-08,9.543167319213134e-12,0.8931937166870841,0.766829429629292,-0.11634223091976972,-0.1518541668772266,0.544887762997982
181,181,3.1276151941695394e-05,501,1.030519548821353,0.027692355006363207,4.9343402507789e-06,3.763891612737226e-11,3.1436852771881322e-12,0.14159022643489827,0.48951680976439216,-0.47170573746103445,0.17968577100772812,-0.12752403162835574
182,182,9.994499918048018e-06,149,1.0225359537039047,0.02704186108430009,6.295653931940843e-08,1.0149032546465315e-08,2.930128957803612e-12,0.994420368765025,0.9821401015645851,0.6899845397629313,-0.2681620618094104,0.9861165667037782
183,183,9.657432331910383e-06,298,1.018403156026567,0.02709249337231321,5.360491583418826e-08,9.95414459871963e-09,2.7355728823256548e-12,0.9552875214485184,0.9263135177496643,-0.505651154137559,-0.1576924557307757,0.4979491572316425
184,184,9.040373700756967e-05,501,1.6051969371847528,0.0243054497079289,3.4612904832452754e-08,1.000003082069212e-11,5.36986120535449e-12,0.8604432936311077,0.3728648411896369,-0.6361222849935578,0.9468370239804823,-0.9058292544172849
185,185,9.850915381535737e-06,55,0.896127392522711,0.028149250552229443,3.272993306335443e-06,5.873013326748109e-09,9.426964616007198e-13,0.9519989727584645,0.3840595734879068,-0.1381796758275659,-0.3527079976442935,0.824276298310547
186,186,3.689819400608366e-05,501,1.3025619073684158,0.025699900923990864,1.0139323619424535e-07,5.562727927843552e-09,7.993649774892891e-13,0.8612173208539756,0.9979571371062281,0.15101494862570072,-0.7264904298453596,-0.043209946193292825
187,187,9.88496334579324e-06,148,1.0227698314021714,0.02702750574329889,1.9677379064957848e-08,9.899311541100049e-09,2.6899518109528654e-12,0.8676831934880709,0.7616697559958897,0.289499658245728,-0.3516042361792731,0.79131223860044
188,188,5.015991694736603e-06,26,0.45143552606365306,0.030286731207906818,4.079399327801402e-06,1.160165143284171e-08,5.982818852579959e-12,0.053589769908487545,0.5571399519118492,-0.08120642127450078,-0.981139848817732,0.1907474002327867
189,189,9.990977251908422e-06,399,0.7827882681267332,0.028806861274486756,4.871355830045838e-06,3.896652805768797e-09,1.7703172267779222e-14,0.20839437490081106,0.9230304893822407,-0.04338565919985311,-0.43496871470934884,-0.778170830762854
190,190,0.0005786485790611205,501,3.675918886462083,0.011406823267086206,2.0804394782880092e-05,3.916784434443785e-09,1.2098742649835451e-11,0.24138471436414088,0.32074871261870763,0.6248327911622936,-0.8307073529401958,-0.9909651572633524
191,191,1.85250375836332e-05,501,0.987972616533403,0.02791797659933729,4.106421473581581e-06,3.262448695483251e-09,7.51594765549146e-13,0.5481641359856707,0.9831106469782539,-0.5270692864288845,-0.14188844811518098,-0.15817173884792016
192,192,7.692091199519389e-06,67,0.1778058005563631,0.03271178062773675,1.1812150179306685e-05,3.3151697807599707e-10,1.0023816794005735e-13,0.8564826117288742,0.4328186887107858,-0.4231769277338988,-0.9539323036086447,0.20327323454790758
193,193,9.999647232596682e-06,414,1.006251919526977,0.027063676428661584,2.6567592840616424e-07,1.0511747514192112e-08,3.102071785256354e-12,0.5884741988122059,0.6294960565494532,0.6866267331988442,-0.6173549123341029,0.8360188375860883
194,194,8.352547053938772e-06,79,0.26867345258898917,0.03217658464329244,1.1570599543988892e-05,1.066022759354711e-11,1.3013307718437948e-13,0.18954627238049726,0.5631850105557197,-0.2288471661505735,0.13381947957089538,0.23548794892823213
195,195,9.876894562038362e-06,19,0.37305134527089173,0.03208188739682159,1.17786913516234e-05,1.0608862063656563e-11,2.2110669172144672e-13,0.2112933135705557,0.8431215785354228,-0.660638576686364,0.3779839203916316,0.6341636179838207
196,196,0.00034106916824666454,501,3.5443390857934935,0.01047512593060941,3.062569185766874e-05,2.456003472859666e-08,8.831628618258717e-14,0.6737696630808419,0.4005663022294752,0.35437819247006586,-0.14773813220290472,0.19296568085851662
197,197,9.845247245975283e-06,244,0.9949967749816178,0.02717529287313342,2.4015304068037784e-07,9.487995199777012e-09,2.3672909921147714e-12,0.44564592890545507,0.4692191820495246,-0.7310205565157473,-0.3960682285374276,0.9722010137908579
198,198,9.937240959459811e-06,70,1.0356465324928954,0.026877479150482487,4.870426201357154e-07,1.0360095206035324e-08,2.8116291995609256e-12,0.9693825846531674,0.14866274388973863,0.2875871179553776,-0.1198738259594739,0.8809510771401998
199,199,8.068633090963691e-06,37,0.411625749741396,0.0317905812845711,1.1417296029141168e-05,7.065378222322875e-11,1.9258167946189028e-13,0.5569258721065833,0.4540387399851714,-0.27603651265177054,0.09736665203264933,0.8888115085819592
